MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,TotalSF,TotalBath,HouseAge,RemodAge,HasBasement,HasGarage,HasFireplace,OverallScore,ExteriorScore,BsmtScore,Qual_X_GrLivArea,Qual_X_TotalSF,Qual_X_LotArea,BsmtQual_X_BsmtFinSF1,YearBuilt_X_Qual,TotalSF2,Nbhd_X_Qual,Nbhd_X_GrLivArea,Neighborhood_TE,Exterior1st_TE,Exterior2nd_TE,SaleType_TE,MSZoning_TE,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Grvl,Street_Pave,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_AllPub,Utilities_NoSeWa,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_Stone,ExterQual_Ex,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,ExterCond_Ex,ExterCond_Fa,ExterCond_Gd,ExterCond_Po,ExterCond_TA,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_NoBsmt,BsmtQual_TA,BsmtCond_Fa,BsmtCond_Gd,BsmtCond_NoBsmt,BsmtCond_Po,BsmtCond_TA,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtExposure_NoBsmt,BsmtFinType1_ALQ,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_NoBsmt,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_ALQ,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_NoBsmt,BsmtFinType2_Rec,BsmtFinType2_Unf,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HeatingQC_Ex,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,HeatingQC_TA,CentralAir_N,CentralAir_Y,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,KitchenQual_Ex,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,Functional_Maj1,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_NoGarage,GarageFinish_Fin,GarageFinish_NoGarage,GarageFinish_RFn,GarageFinish_Unf,GarageQual_Ex,GarageQual_Fa,GarageQual_Gd,GarageQual_NoGarage,GarageQual_Po,GarageQual_TA,GarageCond_Ex,GarageCond_Fa,GarageCond_Gd,GarageCond_NoGarage,GarageCond_Po,GarageCond_TA,PavedDrive_N,PavedDrive_P,PavedDrive_Y,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
-0.8748455374664466,0.006368472932353188,-0.12989399007710076,-0.7926708824935746,-0.5175978154958735,-0.1050370428948861,-0.8138547711174979,0.3700886244626402,1.3510147481301482,-0.2850602881906406,-1.2037719024073072,0.18831373061795345,-0.28071537702461985,-0.7959893188621325,-0.12061946263650407,-0.9274376353623864,1.127321536644779,-0.24025394057271968,-1.0218215446968455,1.2247931446730433,0.16463946510811006,-0.2121377691266322,-0.9332050085724843,-0.9496007221961547,0.21983060562633408,-1.022081075708517,-0.8642203128727296,2.110917283744104,-0.7075280177620261,-0.3596901312318725,-0.11670443137299093,-0.2697183874425626,-0.063862798898932,-0.08637553574633346,1.7306554314420828,-1.3649332109443755,-0.616517786019367,0.38321814035882024,0.044898346980193675,0.7261225286419765,0.1617618694393899,0.24315445213123468,-1.0501897689106658,-0.9574662724068175,-0.707220098098055,-0.55333853184363,-0.8787927461829241,-0.7705931386346486,-0.5078274814311712,0.7859937261764394,-0.7750791297537991,-0.6949042803261566,-0.8053869558585133,-0.8479383000454422,-0.4859599244104098,-0.3982726858817168,-0.2732219665485465,-0.2560038769523738,0.3590458375091738,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0.07264531893498208,0.7549784354514077,0.5679964635540559,0.6641567938815697,-0.5175978154958735,0.6229248510023476,0.2518986851573827,-0.01550155798969894,1.5114816979776944,-0.2850602881906406,-0.3995831274028228,0.4832239272467597,1.0317054685769202,1.0331455908060598,-0.12061946263650407,1.4835510600387638,1.127321536644779,-0.24025394057271968,0.799631847631315,1.2247931446730433,1.3897259465023044,-0.2121377691266322,2.1667960615710022,0.6179426770150175,0.2681983389743979,0.31640235466427913,0.20082202314927305,0.791429713618723,1.1428496147956833,-0.3596901312318725,-0.11670443137299093,-0.2697183874425626,-0.063862798898932,-0.08637553574633346,-0.4893366395958976,0.13887703133366272,1.3032850811444565,1.6688817742562725,-0.6158268200407108,-0.24302044984260054,0.1617618694393899,0.24315445213123468,0.9522088574879887,0.12833565120575952,-0.707220098098055,0.5887584947639195,1.364569849878576,1.1507740901403083,0.5176146405540054,1.501555797409002,0.6760168329264918,1.424735500615774,0.43888871883868763,1.1756477126114941,0.22549570000996766,-0.3982726858817168,-0.2732219665485465,-0.2560038769523738,0.3590458375091738,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0.7832634612360536,0.3806734541918805,-0.4833089087003032,0.6641567938815697,-0.5175978154958735,0.8545490899696493,0.6394453965300665,0.5489130569043047,2.0324178829900186,-0.2850602881906406,-1.2060436221107098,0.40205700924123644,0.517673970716317,-0.7959893188621325,-0.12061946263650407,-0.1844600937883033,3.07231981211633,-0.24025394057271968,0.799631847631315,-0.7630981896900281,-1.0604470162860842,4.314507863266654,0.9267956335136077,-0.9496007221961547,0.28358807231241817,2.993369215409871,1.4732177343260018,-0.7533362221378209,-0.7075280177620261,-0.3596901312318725,-0.11670443137299093,-0.2697183874425626,-0.063862798898932,-0.08637553574633346,1.7306554314420828,0.13887703133366272,0.5944894746108192,2.3117135912049984,-0.8470806284980272,-0.6306776412364313,0.1617618694393899,0.24315445213123468,-1.0501897689106658,0.12833565120575952,0.777839760570944,0.5887584947639195,-0.036135130637954226,0.5278497099363614,-0.3216708365768661,1.9977969861275593,0.6934016011835418,0.3438216560313638,0.07450923471059216,-0.5352965505925676,-0.31427853598352784,1.0762380450578826,1.1325082378962974,-0.2560038769523738,-1.970466738407331,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
0.30951803303533926,0.4742496995067623,1.2504986384096353,-0.06425704430600247,2.1742818629432397,-1.2962474147267231,-1.6858348717060367,-0.5687396458560986,0.15797786013317397,-0.2850602881906406,-0.2655516649020754,0.10117171767780316,0.041921414185758774,1.9006650335345125,-0.12061946263650407,1.5043254735865712,-0.817676738826772,-0.24025394057271968,0.799631847631315,1.2247931446730433,1.3897259465023044,-0.2121377691266322,1.546795847542305,0.6179426770150175,0.1406834056022297,0.31640235466427913,-0.5249147898922686,-0.7533362221378209,-0.7075280177620261,-0.3596901312318725,-0.11670443137299093,-0.2697183874425626,-0.063862798898932,-0.08637553574633346,0.2506607174167625,-1.3649332109443755,0.7632236572192306,0.38321814035882024,1.2342036476178215,1.5983512092780958,0.1617618694393899,0.24315445213123468,0.9522088574879887,1.5398781519021096,-0.707220098098055,0.5887584947639195,0.9109405211630703,0.27939523745380096,0.9312486841810845,0.21221485172060742,-0.15348496676703388,0.5601351448100639,-0.032123065072428625,1.5970435769087377,0.6316624353739322,-1.1825861259360118,-1.181804212891231,-0.2560038769523738,0.3590458375091738,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0.07264531893498208,2.4393508511192805,0.5803271869615917,-0.06425704430600247,-0.5175978154958735,1.1192625059322798,0.9785487689811649,-0.5687396458560986,-1.01180294817575,-0.2850602881906406,0.2683024653975118,-0.1871917744984379,-1.2869046919858007,1.214452564286345,-0.12061946263650407,0.26764714040389215,-0.817676738826772,-0.24025394057271968,0.799631847631315,1.2247931446730433,0.16463946510811006,-0.2121377691266322,-0.31320479454378697,0.6179426770150175,0.30117633898444135,0.31640235466427913,-0.3364117215697902,0.05122936940204572,-0.12641768687613397,-0.3596901312318725,-0.11670443137299093,-0.2697183874425626,-0.063862798898932,-0.08637553574633346,-1.2293339966085577,0.8907821524726818,-0.2909890820773619,0.38321814035882024,-1.0783344369553438,-0.9214205347818045,0.1617618694393899,0.24315445213123468,0.9522088574879887,-0.414565310600529,0.777839760570944,0.5887584947639195,-0.045886231299998234,-0.35993849825703816,0.23143015971127526,-0.9021124604465103,0.0019135739796574294,-0.48675758462086266,0.08868946516104367,0.17583573325475652,0.43529917944916635,1.0762380450578826,1.1325082378962974,-0.2560038769523738,0.3590458375091738,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0.07264531893498208,0.4742496995067623,1.2666454669570326,0.6641567938815697,-0.5175978154958735,0.22585472705840198,-0.3294213819016431,0.45950084068347247,0.825427347180214,2.6551907426111017,-0.9834150911772649,0.43268021618708036,0.6489160552764711,2.398685454360106,-0.12061946263650407,2.0250489912753538,1.127321536644779,-0.24025394057271968,2.6210852399594757,1.2247931446730433,2.614812427896499,-0.2121377691266322,3.406796489628397,2.18548607622619,0.24181593896636308,0.31640235466427913,0.436450858552371,-0.7533362221378209,1.0052182206384983,-0.3596901312318725,-0.11670443137299093,7.622440156891718,13.491124265368212,3.937475954539404,0.2506607174167625,-1.3649332109443755,1.6063829908975662,2.9545454081537246,-0.28546423653025854,0.24155103939968797,0.1617618694393899,0.24315445213123468,0.9522088574879887,0.12833565120575952,-0.707220098098055,0.5887584947639195,2.011596008391288,1.4614999630079981,1.3698959589294228,0.8480238747662591,0.6462143730572634,2.051678454847519,0.4422487004545292,2.1243635357303625,0.3448722928314511,0.07133682989975716,-0.23610403873693425,-0.2560038769523738,0.3590458375091738,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0.07264531893498208,0.006368472932353188,0.4564264121641793,-0.06425704430600247,-0.5175978154958735,0.8545490899696493,0.591002057608481,-0.5687396458560986,0.6486811415510327,-0.2850602881906406,-1.0856424778303773,-0.04839150112123904,-0.964267900775422,0.8311833924989069,-0.12061946263650407,0.17083007195459823,1.127321536644779,-0.24025394057271968,0.799631847631315,1.2247931446730433,0.16463946510811006,-0.2121377691266322,0.9267956335136077,0.6179426770150175,0.28358807231241817,0.31640235466427913,-0.27514822436498476,0.011001089825052386,0.43940026688118206,-0.3596901312318725,-0.11670443137299093,-0.2697183874425626,-0.063862798898932,-0.08637553574633346,-0.11933796108956754,-1.3649332109443755,-0.19172413835537006,1.6688817742562725,-0.9131531452001177,-0.6791347901606603,0.1617618694393899,0.24315445213123468,0.9522088574879887,-0.414565310600529,-0.707220098098055,0.5887584947639195,-0.1056117228550178,-0.30818591550453195,0.12545635002602126,0.6796563285938914,-0.015116403088473125,-0.4145352710036139,0.08868946516104367,0.10617746196724125,0.43529917944916635,1.0762380450578826,1.1325082378962974,-0.2560038769523738,0.3590458375091738,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2.441372459938554,-2.2862495372822513,-3.162904437779174,-0.06425704430600247,-0.5175978154958735,0.06040884208175794,-0.5716380765095705,1.023915455577476,-0.18388651128116362,-0.2850602881906406,-0.5676903854546077,-0.20262622450588605,-1.3197152131258392,0.45709432063452127,-0.12061946263650407,-0.4830561625141825,-0.817676738826772,-0.24025394057271968,-1.0218215446968455,1.2247931446730433,0.16463946510811006,-0.2121377691266322,0.30679541948491035,-0.9496007221961547,0.23082327229634858,-1.022081075708517,-0.9773221538662166,0.40523822967958706,-0.2793414581618951,-0.3596901312318725,-0.11670443137299093,-0.2697183874425626,-0.063862798898932,-0.08637553574633346,-0.4893366395958976,-0.6130280898053564,-0.9571123637527513,-0.9024454935386319,-0.08724668642398721,0.5322939329450611,0.1617618694393899,0.24315445213123468,-1.0501897689106658,-0.414565310600529,-0.707220098098055,-0.55333853184363,-0.4627457846023797,-0.6691917366561608,-1.2770407875272618,-0.31061068639358697,-0.06620633429286478,-0.8723598550492231,-0.2832031923002856,-0.8358513477153846,-1.6583480029992392,-0.3982726858817168,-0.2732219665485465,-0.2560038769523738,-1.970466738407331,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0.664827104185875,0.006368472932353188,-0.12989399007710076,-0.06425704430600247,-0.5175978154958735,-0.1712153968855437,-0.9107414489606689,-0.5687396458560986,-0.5769142580092116,3.645723072817232,-1.285553811729797,-0.03543734669721859,-0.6607705802300659,-0.7959893188621325,-0.12061946263650407,-1.3571882599533829,1.127321536644779,-0.24025394057271968,-1.0218215446968455,-0.7630981896900281,0.16463946510811006,-0.2121377691266322,-0.31320479454378697,-0.9496007221961547,0.2681983389743979,-1.022081075708517,-1.0904239948597036,-0.7533362221378209,-0.7075280177620261,3.7811516251183774,-0.11670443137299093,-0.2697183874425626,-0.063862798898932,-0.08637553574633346,-0.4893366395958976,-0.6130280898053564,-1.2522405254930606,-0.2596136765899058,0.14400712203332933,0.871493975414663,0.1617618694393899,0.24315445213123468,-1.0501897689106658,-0.414565310600529,-0.707220098098055,-0.55333853184363,-0.8345064973428076,-0.7872128704941933,-0.29708410989799566,-0.5914078768850027,-0.08110756422747901,-0.9987541523556671,-0.5657055235676047,-1.0809529579885995,-0.6975481943611753,1.0762380450578826,1.1325082378962974,-0.2560038769523738,0.3590458375091738,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
-0.8748455374664466,0.14673284090467592,0.18981112827492153,-0.7926708824935746,1.2769886367968686,-0.4028396358528454,1.0269921079027504,-0.5687396458560986,-0.8443591744217886,1.3323912383484842,0.3796167308642342,0.19738930485763542,0.3618239953011342,-0.7959893188621325,-0.12061946263650407,-0.31591398667536,1.127321536644779,-0.24025394057271968,-1.0218215446968455,-0.7630981896900281,0.16463946510811006,-0.2121377691266322,0.30679541948491035,0.6179426770150175,0.28358807231241817,0.31640235466427913,0.49300177904911446,2.1752825310672934,-0.4475576065762323,-0.3596901312318725,-0.11670443137299093,2.9947653740775264,-0.063862798898932,-0.08637553574633346,-1.2293339966085577,1.6426872736117009,0.0383881160946816,-0.2596136765899058,0.47436970554378155,-0.9214205347818045,0.1617618694393899,0.24315445213123468,0.9522088574879887,0.12833565120575952,0.777839760570944,-0.55333853184363,-0.6400939278933051,-0.4897407078436087,-0.3284447306618611,-0.7824828881661438,-0.7910447332551714,-0.2291328471653571,-0.8053869558585133,-0.5812361144989368,-0.4859599244104098,-1.1825861259360118,-1.181804212891231,-0.2560038769523738,0.3590458375091738,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
